key,bookKey,date,chapter,chapterIndex,text,cfi,range,notes,percentage,color,tag,highlightType,bookName,bookAuthor
1758083028854,1738143464138,2025-09-17,Cover,5,"soles","{""text"":""South Africa in the 1980s was a violent place, with machine-gun attacks and knife killings common. Once, when Elon and Kimbal got off a train on their way to an anti-apartheid music concert, they had to wade through a pool of blood next to a dead person with a knife still sticking out of his brain. For the rest of the evening, the blood on the soles of their sneakers made a sticky sound against the pavement."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""5"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":1770,""end"":1775},""backward"":false}","For the rest of the evening, the blood on the soles of their sneakers made a sticky sound against the pavement.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083082547,1738143464138,2025-09-17,Cover,5,"stares","{""text"":""His most searing experiences came at school. For a long time, he was the youngest and smallest student in his class. He had trouble picking up social cues. Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating. As a result, he was regularly picked on by bullies, who would come up and punch him in the face. “If you have never been punched in the nose, you have no idea how it affects you the rest of your life,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""7"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2335,""end"":2341},""backward"":false}","In recounting the story, Musk pauses and stares vacantly for a very long time.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083103097,1738143464138,2025-09-17,Cover,5,vacantly,"{""text"":""His most searing experiences came at school. For a long time, he was the youngest and smallest student in his class. He had trouble picking up social cues. Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating. As a result, he was regularly picked on by bullies, who would come up and punch him in the face. “If you have never been punched in the nose, you have no idea how it affects you the rest of your life,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""7"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2342,""end"":2350},""backward"":false}","In recounting the story, Musk pauses and stares vacantly for a very long time.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083877456,1738143464138,2025-09-17,Cover,5,"searing","{""text"":""His most searing experiences came at school. For a long time, he was the youngest and smallest student in his class. He had trouble picking up social cues. Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating. As a result, he was regularly picked on by bullies, who would come up and punch him in the face. “If you have never been punched in the nose, you have no idea how it affects you the rest of your life,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""7"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2423,""end"":2430},""backward"":false}","His most searing experiences came at school.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083914439,1738143464138,2025-09-17,Cover,5,"instinct","{""text"":""His most searing experiences came at school. For a long time, he was the youngest and smallest student in his class. He had trouble picking up social cues. Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating. As a result, he was regularly picked on by bullies, who would come up and punch him in the face. “If you have never been punched in the nose, you have no idea how it affects you the rest of your life,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""7"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2640,""end"":2648},""backward"":false}","Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083919174,1738143464138,2025-09-17,Cover,5,ingratiating,"{""text"":""His most searing experiences came at school. For a long time, he was the youngest and smallest student in his class. He had trouble picking up social cues. Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating. As a result, he was regularly picked on by bullies, who would come up and punch him in the face. “If you have never been punched in the nose, you have no idea how it affects you the rest of your life,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""7"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2655,""end"":2667},""backward"":false}","Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083942312,1738143464138,2025-09-17,Cover,5,"picked on by bullies","{""text"":""His most searing experiences came at school. For a long time, he was the youngest and smallest student in his class. He had trouble picking up social cues. Empathy did not come naturally, and he had neither the desire nor the instinct to be ingratiating. As a result, he was regularly picked on by bullies, who would come up and punch him in the face. “If you have never been punched in the nose, you have no idea how it affects you the rest of your life,” he says."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""7"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2699,""end"":2719},""backward"":false}","As a result, he was regularly picked on by bullies, who would come up and punch him in the face.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083975494,1738143464138,2025-09-17,Cover,5,"horsing around","{""text"":""At assembly one morning, a student who was horsing around with a gang of friends bumped into him. Elon pushed him back. Words were exchanged. The boy and his friends hunted Elon down at recess and found him eating a sandwich. They came up from behind, kicked him in the head, and pushed him down a set of concrete steps. “They sat on him and just kept beating the shit out of him and kicking him in the head,” says Kimbal, who had been sitting with him. “When they got finished, I couldn’t even recognize his face. It was such a swollen ball of flesh that you could barely see his eyes.” He was taken to the hospital and was out of school for a week. Decades later, he was still getting corrective surgery to try to fix the tissues inside his nose."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""8"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2923,""end"":2937},""backward"":false}","At assembly one morning, a student who was horsing around with a gang of friends bumped into him.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758083989064,1738143464138,2025-09-17,Cover,5,bumped into,"{""text"":""At assembly one morning, a student who was horsing around with a gang of friends bumped into him. Elon pushed him back. Words were exchanged. The boy and his friends hunted Elon down at recess and found him eating a sandwich. They came up from behind, kicked him in the head, and pushed him down a set of concrete steps. “They sat on him and just kept beating the shit out of him and kicking him in the head,” says Kimbal, who had been sitting with him. “When they got finished, I couldn’t even recognize his face. It was such a swollen ball of flesh that you could barely see his eyes.” He was taken to the hospital and was out of school for a week. Decades later, he was still getting corrective surgery to try to fix the tissues inside his nose."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""8"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":2961,""end"":2972},""backward"":false}","At assembly one morning, a student who was horsing around with a gang of friends bumped into him.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084021056,1738143464138,2025-09-17,Cover,5,"recess","{""text"":""At assembly one morning, a student who was horsing around with a gang of friends bumped into him. Elon pushed him back. Words were exchanged. The boy and his friends hunted Elon down at recess and found him eating a sandwich. They came up from behind, kicked him in the head, and pushed him down a set of concrete steps. “They sat on him and just kept beating the shit out of him and kicking him in the head,” says Kimbal, who had been sitting with him. “When they got finished, I couldn’t even recognize his face. It was such a swollen ball of flesh that you could barely see his eyes.” He was taken to the hospital and was out of school for a week. Decades later, he was still getting corrective surgery to try to fix the tissues inside his nose."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""8"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3066,""end"":3072},""backward"":false}","The boy and his friends hunted Elon down at recess and found him eating a sandwich.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084064821,1738143464138,2025-09-17,Cover,5,"swollen","{""text"":""At assembly one morning, a student who was horsing around with a gang of friends bumped into him. Elon pushed him back. Words were exchanged. The boy and his friends hunted Elon down at recess and found him eating a sandwich. They came up from behind, kicked him in the head, and pushed him down a set of concrete steps. “They sat on him and just kept beating the shit out of him and kicking him in the head,” says Kimbal, who had been sitting with him. “When they got finished, I couldn’t even recognize his face. It was such a swollen ball of flesh that you could barely see his eyes.” He was taken to the hospital and was out of school for a week. Decades later, he was still getting corrective surgery to try to fix the tissues inside his nose."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""8"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3409,""end"":3416},""backward"":false}","It was such a swollen ball of flesh that you could barely see his eyes.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084087938,1738143464138,2025-09-17,Cover,5,corrective,"{""text"":""At assembly one morning, a student who was horsing around with a gang of friends bumped into him. Elon pushed him back. Words were exchanged. The boy and his friends hunted Elon down at recess and found him eating a sandwich. They came up from behind, kicked him in the head, and pushed him down a set of concrete steps. “They sat on him and just kept beating the shit out of him and kicking him in the head,” says Kimbal, who had been sitting with him. “When they got finished, I couldn’t even recognize his face. It was such a swollen ball of flesh that you could barely see his eyes.” He was taken to the hospital and was out of school for a week. Decades later, he was still getting corrective surgery to try to fix the tissues inside his nose."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""8"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3567,""end"":3577},""backward"":false}","Decades later, he was still getting corrective surgery to try to fix the tissues inside his nose.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084127458,1738143464138,2025-09-17,Cover,5,inflicted,"{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3687,""end"":3696},""backward"":false}","But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084142446,1738143464138,2025-09-17,Cover,5,rogue,"{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3737,""end"":3742},""backward"":false}","But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084157594,1738143464138,2025-09-17,Cover,5,"charismatic","{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3748,""end"":3759},""backward"":false}","But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084171268,1738143464138,2025-09-17,Cover,5,"fantasist","{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3760,""end"":3769},""backward"":false}","But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084185394,1738143464138,2025-09-17,Cover,5,"bedevils","{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3786,""end"":3794},""backward"":false}","But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084205507,1738143464138,2025-09-17,Cover,5,pummeled,"{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":3854,""end"":3862},""backward"":false}","After the school fight, Errol sided with the kid who pummeled Elon’s face.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084327862,1738143464138,2025-09-17,Cover,5,berated,"{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":4112,""end"":4119},""backward"":false}","When Elon finally came home from the hospital, his father berated him.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084379221,1738143464138,2025-09-17,Cover,5,tirade,"{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":4278,""end"":4284},""backward"":false}","Kimbal, who had to watch the tirade, says it was the worst memory of his life.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084437481,1738143464138,2025-09-17,Cover,5,"went ballistic","{""text"":""But those scars were minor compared to the emotional ones inflicted by his father, Errol Musk, an engineer, rogue, and charismatic fantasist who to this day bedevils Elon. After the school fight, Errol sided with the kid who pummeled Elon’s face. “The boy had just lost his father to suicide, and Elon had called him stupid,” Errol says. “Elon had this tendency to call people stupid. How could I possibly blame that child?”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""9"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":4353,""end"":4367},""backward"":false}","My father just lost it, went ballistic, as he often did.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084467157,1738143464138,2025-09-17,Cover,5,provoked,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":4494,""end"":4502},""backward"":false}","Both Elon and Kimbal, who no longer speak to their father, say his claim that Elon provoked the attack is unhinged and that the perpetrator ended up being sent to juvenile prison for it.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084480591,1738143464138,2025-09-17,Cover,5,unhinged,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":4517,""end"":4525},""backward"":false}","Both Elon and Kimbal, who no longer speak to their father, say his claim that Elon provoked the attack is unhinged and that the perpetrator ended up being sent to juvenile prison for it.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084493827,1738143464138,2025-09-17,Cover,5,perpetrator,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":4539,""end"":4550},""backward"":false}","Both Elon and Kimbal, who no longer speak to their father, say his claim that Elon provoked the attack is unhinged and that the perpetrator ended up being sent to juvenile prison for it.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758084501416,1738143464138,2025-09-17,Cover,5,"juvenile prison","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""percentage"":""0.02512562814070352"",""page"":""""}","{""characterRange"":{""start"":4574,""end"":4589},""backward"":false}","Both Elon and Kimbal, who no longer speak to their father, say his claim that Elon provoked the attack is unhinged and that the perpetrator ended up being sent to juvenile prison for it.",0.0,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758161622681,1738143464138,2025-09-18,Cover,5,volatile,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":4625,""end"":4633},""backward"":false}","They say their father is a volatile fabulist, regularly spinning tales that are larded with fantasies, sometimes calculated and at other times delusional.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758161675792,1738143464138,2025-09-18,Cover,5,"spinning tales","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":4654,""end"":4668},""backward"":true}","They say their father is a volatile fabulist, regularly spinning tales that are larded with fantasies, sometimes calculated and at other times delusional.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758161728908,1738143464138,2025-09-18,Cover,5,larded with,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":4678,""end"":4689},""backward"":false}","They say their father is a volatile fabulist, regularly spinning tales that are larded with fantasies, sometimes calculated and at other times delusional.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758161749477,1738143464138,2025-09-18,Cover,5,"delusional","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":4741,""end"":4751},""backward"":false}","They say their father is a volatile fabulist, regularly spinning tales that are larded with fantasies, sometimes calculated and at other times delusional.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758161793793,1738143464138,2025-09-18,Cover,5,Jekyll-and-Hyde,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":4762,""end"":4777},""backward"":false}","He has a Jekyll-and-Hyde nature, they say.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
